Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"Hi there, this is an expires today notice regarding your account. Your access will expire soon. To avoid interruption, respond asap. This offer is time sensitive and expires midnight. Follow the instructions now.

Keywords: now limited time

Security Team,
Sam Martinez",Phishing Email,yes,yes,"High urgency, generic greeting, vague account details, and a demand for immediate action are classic phishing tactics.",100
"Notice, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: overseas, payment verification, money needed, hospital

Compliance Team,
Jamie Lee",Phishing Email,yes,yes,"It's a classic ""friend in distress"" scam, requesting money due to a fabricated emergency (stolen wallet overseas) with a promise of repayment.",95
"Subject: Performance feedback

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Appreciate your feedback on this draft.

Best,
Jordan Lee",Safe Email,no,no,"The email is a simple meeting confirmation and request for work material, lacking common phishing indicators like suspicious links, attachments, requests for sensitive information, or unusual urgency.",95
"Subject: Office maintenance

Sharing the revised documentation with examples. The endpoints are described in section two.

I'll share the slides later today.

Best,
Sam Wong",Safe Email,yes,no,"Generic, professional-sounding email implying documentation sharing, a common tactic to deliver malicious links or attachments.",70
"Subject: Office maintenance

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Let me know if the timing works for you.

Best,
Casey Khan",Safe Email,yes,no,"The email uses a common social engineering tactic (training reminder, shared drive) to lure users into clicking a potentially malicious link, often disguised as an internal resource.",85
"Account holder, we detected a login attempt on your account. To authenticate access, please update your information. Your account may be locked until you recover it.

Keywords: confirm unauthorized recover locked verify

Regards,
Jordan Singh",Phishing Email,yes,yes,"Generic salutation, creates urgency/threat, and asks to ""update your information"" implying a malicious link to steal credentials.",100
"Dear customer, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: infection, firewall, bug, virus, security software

Regards,
Jamie Wong",Phishing Email,yes,yes,"Generic greeting, urgent security threat, and a request to click an unknown link for a fix are common phishing tactics.",95
"Dear user, we detected a security alert on your account. To restore access, please confirm your information. Your account may be locked until you reactivate it.

Keywords: recover authenticate restricted deactivated

Compliance Team,
Casey Martinez",Phishing Email,yes,yes,"Generic greeting, creates urgency with security alert, and asks for information to ""restore access"".",95
"Subject: Project update

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Let me know if the timing works for you.

Best,
Avery Wong",Safe Email,no,no,"The email content is a standard work update, lacks suspicious language, requests for sensitive data, or typical phishing characteristics.",80
"Hi there, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: network admin, server, maintenance, support team, antivirus, database

Compliance Team,
Sam Kim",Phishing Email,yes,yes,"Generic greeting, urgent security threat, unusual sender (Compliance Team for IT issue), and instruction to click a link.",95
"Hello, this is an expire notice regarding your account. Your access will expire within 24 hours. To avoid interruption, respond asap. This offer is time sensitive and expires midnight. Follow the instructions now.

Keywords: time sensitive act now immediate

IT Desk,
Sam Garcia",Phishing Email,yes,yes,"Creates extreme urgency, uses vague threats (""expire notice,"" ""access will expire""), and demands immediate action without providing specific details or legitimate instructions.",95
"Attention, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: change password, username, backup codes

Sincerely,
Jordan Nguyen",Phishing Email,yes,yes,"Asks for username, password, 2FA code, and recovery key together, which legitimate services never do.",100
"Hi there, this is an expires notice regarding your account. Your access will expire soon. To avoid interruption, complete the form now. This offer is last chance and ends soon. Follow the instructions immediately.

Keywords: time sensitive final notice limited offer

Security Team,
Sam Patel",Phishing Email,yes,yes,Uses vague language and creates extreme urgency to pressure the recipient into immediate action without identifying the sender or specific account.,95
"Subject: Quarterly roadmap

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Feel free to add notes before we meet.

Best,
Casey Singh",Safe Email,yes,no,"The email states an agenda is ""included below,"" but no content, link, or attachment is provided in the email text itself, which is a common social engineering tactic to prompt action.",80
"Subject: Code review summary

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Appreciate your feedback on this draft.

Best,
Jamie Wong",Safe Email,yes,no,"The email attempts to induce the recipient to open an attachment, which is a common vector for delivering malware or executing phishing attacks, even if the text appears professional.",80
"Dear user, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: doctor, lonely, emergency, business trip, remembered you

Compliance Team,
Sam Kim",Phishing Email,yes,yes,"Generic greeting, urgent money request for a fake emergency, and a suspicious sender context.",95
"Hello, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: attachment, secret, delete after reading, no-reply, spread

Account Services,
Cameron Martinez",Phishing Email,yes,yes,"Generic notification with unprompted call to click link and open attachment, lacking specific context.",95
"Subject: Research discussion

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

I'll share the slides later today.

Best,
Jamie Nguyen",Safe Email,no,no,"The email content is a standard meeting confirmation with no suspicious links, attachments, or requests for sensitive information.",80
"Subject: Lab booking confirmation

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Let me know if the timing works for you.

Best,
Cameron Khan",Safe Email,yes,no,"Subject and body content mismatch, and the email refers to ""agenda... included below"" but no agenda is present, indicating deception.",90
"Dear customer, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: security question, log in, recovery key, access code, two factor

IT Desk,
Avery Patel",Phishing Email,yes,yes,"It urgently requests multiple sensitive credentials (username, password, 2FA code, recovery key) which legitimate services never ask for via unsolicited email.",100
"Notice, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: destiny, engineer, lonely, hospital, widower

Account Services,
Casey Brown",Phishing Email,yes,yes,"Urgent request for money due to a crisis (stolen wallet) playing on a presumed acquaintance, with a promise of quick repayment. The sender's affiliation ""Account Services"" is inconsistent with a personal loan request.",95
"Dear customer, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: server, fix, ransomware, malware, tech support

Support Desk,
Sam Kim",Phishing Email,yes,yes,"Impersonates IT support, creates urgency with a malware alert, and directs users to an implied external link for a ""security patch,"" a common phishing tactic to distribute malware or harvest credentials.",95
"Attention, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: deadline, ends soon, act now

Sincerely,
Alex Brown",Phishing Email,yes,yes,"Uses high urgency, threat of account expiration, and pressure to act immediately, common phishing tactics.",95
"Notice, your profile has been locked. Use the secure link to update password and restore access. Enter your username and password to continue.

Keywords: passcode authentication signin

Compliance Team,
Jordan Singh",Phishing Email,yes,yes,"Creates urgency (""locked profile""), asks for credentials via an unspecified ""secure link"", and uses generic language, all common phishing tactics.",95
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: classified, visit, tell friends, do not share

IT Desk,
Casey Kim",Phishing Email,yes,yes,"Generic greeting, vague subject, urgent call to action, includes both a link and an attachment, impersonates IT.",95
"Notice, congratulations! You are the winner of a prize. To collect your payment of $1,200, please provide your credit card to process the total. This deal is available today only.

Keywords: euros pounds need help account number million

Support Desk,
Jordan Lee",Phishing Email,yes,yes,"Unsolicited prize, asking for credit card to receive payment, false urgency.",100
"Subject: Documentation review

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

Thanks for reviewing the document.

Best,
Sam Garcia",Safe Email,yes,no,"The email implies an attachment or link (""Please find the minutes..."") without explicitly providing one in the text, a common tactic to make the recipient click a potentially malicious element.",75
"Subject: Classroom logistics

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Let me know if the timing works for you.

Best,
Taylor Khan",Safe Email,no,no,"The email is a standard meeting confirmation with no suspicious links, requests for sensitive info, or unusual urgency.",95
"Dear user, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: we met, soldier, oil rig, overseas

IT Desk,
Alex Brown",Phishing Email,yes,yes,"The email uses a generic greeting, creates a sense of urgency with a fabricated emergency (stolen wallet), and requests a temporary loan with a promise of repayment, which are common social engineering tactics in phishing.",100
"Subject: Project update

Thanks for attending the workshop. Here are the links to references and the slide deck.

Thanks for reviewing the document.

Best,
Avery Nguyen",Safe Email,no,no,"The email is a standard professional follow-up without suspicious links, urgency, or requests for sensitive information.",95
"Dear user, this is an limited offer notice regarding your account. Your access will be limited today. To avoid interruption, act now. This offer is last chance and ends soon. Follow the instructions immediately.

Keywords: expire now

Regards,
Cameron Lee",Phishing Email,yes,yes,"The email uses a generic greeting, creates false urgency with threats of service limitation, and pressures the recipient to act immediately.",100
"Subject: Documentation review

Thanks for attending the workshop. Here are the links to references and the slide deck.

Let me know if the timing works for you.

Best,
Taylor Kim",Safe Email,yes,no,"The email mentions links for references and a slide deck but does not provide them, which is a common social engineering tactic to prompt a reply for further malicious communication.",80
"Subject: Classroom logistics

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Let me know if the timing works for you.

Best,
Jamie Wong",Safe Email,no,no,"The email is brief and professional, with no suspicious links, requests for sensitive information, or grammatical errors.",90
"Notice, this is the lawyer compliance team. There are security concerns on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a suspension.

Keywords: visa google government bank of america paypal

Support Desk,
Casey Brown",Phishing Email,yes,yes,"Vague sender, creates urgency and fear of account suspension, and prompts immediate action to review a generic ""account"" (likely via a malicious link).",100
"Dear customer, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: notification, do not share, system generated

Support Desk,
Alex Kim",Phishing Email,yes,yes,"Generic greeting, vague notification, direct call to click an unspecified link and open an attachment, lacking context of sender/service.",95
"Notice, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: we talked about, financial request, remembered you mentioning, unexpected situation

Support Desk,
Casey Nguyen",Phishing Email,yes,yes,"Attempts to build false rapport, then makes an urgent financial request due to a ""stranded"" situation.",100
"Hello, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: instantly, ends soon, asap, expires today

Sincerely,
Alex Brown",Phishing Email,yes,yes,"Creates urgency, threatens account access loss, and demands immediate action without specific details, common in phishing.",95
"Dear user, this is an last chance notice regarding your account. Your access will be limited soon. To avoid interruption, act now. This offer is last chance and expires midnight. Follow the instructions immediately.

Keywords: 24 hours instantly limited offer ends soon

Support Desk,
Jamie Brown",Phishing Email,yes,yes,"Uses extreme urgency, threats of account limitation, generic salutation, and demands immediate action, all common phishing tactics.",95
"Subject: Classroom logistics

Sharing the revised documentation with examples. The new endpoints are described in section two.

Let me know if the timing works for you.

Best,
Morgan Garcia",Safe Email,no,no,"The provided text lacks direct phishing indicators, suspicious links, or requests for sensitive information.",90
"Subject: Conference registration

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

Appreciate your feedback on this draft.

Best,
Avery Singh",Safe Email,yes,no,"Generic greeting and a request to open an unspecified attached document for feedback/next steps, a common social engineering tactic to deliver malicious payloads.",75
"Attention, this is an hurry notice regarding your account. Your access will be limited within 24 hours. To avoid interruption, complete the form now. This offer is time sensitive and ends soon. Follow the instructions now.

Keywords: urgent today only last chance don't wait

Compliance Team,
Alex Brown",Phishing Email,yes,yes,"Uses urgent, threatening language and a generic call to action to create fear and prompt immediate action.",100
"Hi there, this is an now notice regarding your account. Your access will expire within 24 hours. To avoid interruption, complete the form now. This offer is last chance and ends soon. Follow the instructions immediately.

Keywords: deadline ends soon rush

Compliance Team,
Cameron Lee",Phishing Email,yes,yes,"Uses extreme urgency, generic account information, and a grammatical error to pressure immediate action.",100
"Subject: Onboarding checklist

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Feel free to add notes before we meet.

Best,
Casey Singh",Safe Email,yes,no,"The email states an agenda is ""included below"" but no content follows, suggesting a hidden malicious link or attachment was intended.",90
"Subject: Research discussion

Quick reminder about the training session tomorrow. The materials are in the shared drive.

I'll share the slides later today.

Best,
Jamie Wong",Safe Email,no,no,"The email lacks common phishing indicators like malicious links, requests for sensitive information, or urgent calls to action.",90
"Subject: Weekly status report

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Appreciate your feedback on this draft.

Best,
Sam Patel",Safe Email,no,no,"The email is a standard work communication without suspicious links, urgent requests, or unusual language.",95
"Subject: Research discussion

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Let me know if the timing works for you.

Best,
Jordan Garcia",Safe Email,no,no,"No malicious links, attachments, or requests for sensitive information are present in the text.",90
"Subject: Documentation review

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Thanks for reviewing the document.

Best,
Taylor Kim",Safe Email,no,no,"The email is generic and lacks a malicious link, attachment, or request for sensitive information, which are common elements of phishing.",90
"Subject: Project update

Thanks for attending the workshop. Here are the links to references and the slide deck.

Thanks for reviewing the document.

Best,
Riley Nguyen",Safe Email,no,no,"The email contains no links, attachments, or requests for sensitive information. Its content is generic and lacks common phishing indicators.",90
"Subject: Onboarding checklist

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Feel free to add notes before we meet.

Best,
Alex Martinez",Safe Email,yes,no,"The email mentions an ""updated agenda... included below"" but provides no agenda, link, or attachment, which is a common setup to induce recipients to click a malicious link or open a malicious file.",85
"Subject: Conference registration

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Let me know if the timing works for you.

Best,
Riley Wong",Safe Email,yes,no,"Subject-body mismatch (""Conference registration"" vs. ""training session"") and a generic reference to a ""shared drive"" often imply a malicious link.",95
"Hello, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: while supplies last, quick, limited time, urgent, time sensitive, expires midnight

Security Team,
Sam Garcia",Phishing Email,yes,yes,Uses urgent and time-sensitive language to create panic and demand immediate action.,100
"Account holder, we detected a security alert on your account. To verify access, please validate your information. Your account may be locked until you recover it.

Keywords: unauthorized suspend violation expired fraud alert

Security Team,
Jamie Brown",Phishing Email,yes,yes,"Generic greeting, creates urgency/threats, and requests personal information validation.",100
"Dear customer, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: temporary loan, payment verification, charity gala

Compliance Team,
Jordan Khan",Phishing Email,yes,yes,"The email uses a generic greeting but feigns familiarity, creates a false sense of urgency, and directly requests money under highly suspicious circumstances for a ""Compliance Team"" member.",100
"Attention, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: scan, technical support, support team, network, virus, maintenance

Compliance Team,
Alex Nguyen",Phishing Email,yes,yes,Uses scare tactics and directs recipient to click an unverified link for a security patch.,100
"Subject: Documentation review

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Feel free to add notes before we meet.

Best,
Casey Nguyen",Safe Email,no,no,"The email is incomplete as it promises content (""included below"") that is missing, but it lacks a malicious link, attachment, or request for sensitive information.",70
"Account holder, congratulations! You are the winner of a reward. To claim your gift of ₹80,000, please provide your credit card to process the total. This deal is available today only.

Keywords: profit help me earnings thousand need help

IT Desk,
Jamie Singh",Phishing Email,yes,yes,"Unsolicited prize, asks for credit card details to claim a ""gift,"" and creates false urgency.",100
"Subject: Welcome aboard

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Let me know if the timing works for you.

Best,
Taylor Patel",Safe Email,yes,no,"The email implies an attachment (meeting minutes) often used as a lure for malware delivery, and its generic nature and subject line are common social engineering tactics.",85
"Hello, final warning. Failure to respond will hold your account. Immediate action is required to avoid legal action. Your case will be referred to prosecution if unresolved.

Keywords: fine cancel immediate action jail freeze

Sincerely,
Casey Wong",Phishing Email,yes,yes,"Uses scare tactics, false urgency (""final warning,"" ""immediate action,"" ""legal action,"" ""prosecution""), and vague threats to coerce a response without identifying sender or specific issue.",95
"Subject: Quarterly roadmap

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Let me know if the timing works for you.

Best,
Morgan Wong",Safe Email,yes,no,"The email creates a plausible business lure for an implied, but unseen, malicious link or attachment, typical of phishing.",85
"Subject: Research discussion

Thanks for attending the workshop. Here are the links to references and the slide deck.

Appreciate your feedback on this draft.

Best,
Avery Singh",Safe Email,no,no,"The email content appears to be a standard professional follow-up to a workshop, without suspicious language, urgency, or requests for sensitive information.",90
"Hi there, final warning. Failure to respond will hold your account. Immediate action is required to avoid legal action. Your case will be referred to prosecution if unresolved.

Keywords: limit summons consequences desist

Regards,
Taylor Brown",Phishing Email,yes,yes,"Uses high-pressure, vague threats of account suspension and legal action/prosecution, with an impersonal greeting to induce panic.",95
"Attention, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: security code, authentication, update password, recovery key, reset, two factor

Sincerely,
Taylor Brown",Phishing Email,yes,yes,"Creates urgency, requests highly sensitive credentials (username, 2FA code, recovery key) for ""verification"" and ""restore access,"" which is a major red flag.",100
"Dear customer, this is an act fast notice regarding your account. Your access will be limited today. To avoid interruption, respond asap. This offer is time sensitive and expires midnight. Follow the instructions immediately.

Keywords: while supplies last don't wait deadline

Support Desk,
Alex Kim",Phishing Email,yes,yes,"Uses generic greeting, creates extreme urgency and fear of account access loss, and demands immediate action without specific sender details.",95
"Hi there, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: military, traveler, single

Security Team,
Avery Brown",Phishing Email,yes,yes,"Classic ""friend in distress"" scam, leveraging an implied prior relationship and an urgent fabricated emergency to solicit funds with a promise of repayment.",100
"Subject: Office maintenance

Quick reminder about the training session tomorrow. The materials are in the shared drive.

I'll share the slides later today.

Best,
Riley Singh",Safe Email,no,no,"No suspicious links, no requests for sensitive information, and the content is a benign reminder, though the subject line is mismatched.",60
"Attention, we detected unusual activity on your account. To restore access, please update your information. Your account may be locked until you reactivate it.

Keywords: fraud alert malware detected suspended

Account Services,
Sam Martinez",Phishing Email,yes,yes,"Creates urgency, threatens account access, and requests information updates, common phishing tactics.",95
"Notice, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: today only, last chance, expire, limited time, hurry

IT Desk,
Casey Khan",Phishing Email,yes,yes,Creates extreme urgency and fear of losing account access to pressure immediate action without providing specific details.,95
"Account holder, your account has been locked. Use the secure link to verify your username and restore access. Enter your username and password to continue.

Keywords: reset security code

Support Desk,
Casey Singh",Phishing Email,yes,yes,"Creates urgency, uses generic salutation, and asks for login credentials through an implied external link.",100
"Subject: Training session notes

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

Thanks for reviewing the document.

Best,
Casey Brown",Safe Email,no,no,"The email content is generic, lacks suspicious links, urgent requests, or demands for sensitive information; the attachment itself is not provided for analysis.",70
"Subject: Workshop recap

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Let me know if the timing works for you.

Best,
Casey Wong",Safe Email,yes,no,Generic greeting and assumed meeting context are common social engineering tactics to initiate engagement.,80
"Dear customer, your account has been locked. Use the secure link to update password and restore access. Enter your username and password to continue.

Keywords: two factor authentication recovery key sign in 2fa

Account Services,
Sam Patel",Phishing Email,yes,yes,"Creates urgency, uses generic salutation, and prompts to click a link to enter credentials.",95
"Subject: Weekly status report

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Appreciate your feedback on this draft.

Best,
Casey Garcia",Safe Email,yes,no,The generic business context and request to open an attachment are common phishing tactics to deliver malware or exploit social engineering.,85
"Hello, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: two factor, signin, account, 2fa

Support Desk,
Taylor Nguyen",Phishing Email,yes,yes,"Asks for highly sensitive information (username, 2FA code, recovery key) outside of a legitimate, user-initiated process, combined with a generic greeting and sender.",95
"Hi there, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: issue, antivirus, system administrator

IT Desk,
Jordan Garcia",Phishing Email,yes,yes,"Impersonates IT, creates urgency/threat, uses a generic greeting, and directs the user to click a suspicious ""provided link"" for a security patch.",95
"Dear customer, your account has been locked. Use the secure link to verify your username and restore access. Enter your verification code to continue.

Keywords: pin recovery key

IT Desk,
Jordan Garcia",Phishing Email,yes,yes,The email uses urgency and a generic greeting to trick the user into clicking a link and providing verification codes or login details.,100
"Subject: Quarterly roadmap

Sharing the revised documentation with examples. The endpoints are described in section two.

Let me know if the timing works for you.

Best,
Riley Singh",Safe Email,no,no,"The provided text lacks typical direct phishing indicators such as malicious links, requests for sensitive information, or urgent threats.",80
"Hi there, congratulations! You are the selected recipient of a reward. To collect your gift of $1,200, please provide your routing number to process the amount. This deal is available today only.

Keywords: bitcoin euros tax

IT Desk,
Casey Brown",Phishing Email,yes,yes,Unsolicited reward asking for sensitive financial information (routing number) with a sense of urgency.,100
"Dear user, congratulations! You are the selected recipient of a prize. To redeem your payment of £2,500, please provide your account number to process the total. This offer is available today only.

Keywords: debit card bitcoin sweepstakes

Compliance Team,
Jordan Kim",Phishing Email,yes,yes,"Unsolicited prize, requests financial details (account number) for redemption, and creates urgency.",95
"Dear user, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: act fast, rush, expire, expires soon, urgent, time sensitive

Compliance Team,
Jamie Singh",Phishing Email,yes,yes,"Creates urgency, vague threat (""access will expire""), uses generic greeting (""Dear user""), and pressures immediate action.",95
"Subject: Onboarding checklist

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Let me know if the timing works for you.

Best,
Riley Singh",Safe Email,no,no,"The provided text contains no suspicious links, attachments, or requests for sensitive information.",80
"Subject: Schedule confirmation

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Feel free to add notes before we meet.

Best,
Taylor Singh",Safe Email,yes,no,"States content is ""included below"" but provides none, a common tactic to prompt recipients to seek out a malicious link or attachment.",85
"Hello, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: account, two factor, update password, change password, authentication, backup codes

Compliance Team,
Riley Wong",Phishing Email,yes,yes,"The email asks for your username, password, 2FA code, and recovery key, which legitimate services would never request directly in an email for 'verification'.",100
"Account holder, final warning. Failure to respond will block your account. Immediate action is required to avoid legal action. Your case will be referred to prosecution if unresolved.

Keywords: court jail desist forfeit

IT Desk,
Riley Lee",Phishing Email,yes,yes,"Uses urgent, threatening language (""final warning,"" ""block account,"" ""legal action,"" ""prosecution"") to pressure the recipient into immediate action.",95
"Hi there, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: trojan, problem, fix, troubleshoot, scan, tech support

Support Desk,
Avery Nguyen",Phishing Email,yes,yes,"Generic greeting, creates urgency, and requests clicking an unknown link to fix a detected issue.",95
"Subject: Schedule confirmation

Thanks for attending the workshop. Here are links to references and the slide deck.

Appreciate your feedback on this draft.

Best,
Jordan Patel",Safe Email,no,no,"No suspicious links, attachments, or requests for sensitive information are present in the provided text.",85
"Dear user, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: noreply, system generated, attachment, classified, visit, auto-generated

Sincerely,
Morgan Lee",Phishing Email,yes,yes,"Generic greeting, unsolicited notification with a call to action to click a link or open an attachment, and implied urgency are common phishing tactics.",95
"Subject: Training session notes

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

Thanks for reviewing the document.

Best,
Taylor Wong",Safe Email,yes,no,"Asks recipient to open an attachment, a common phishing delivery method, and lacks sender context to verify legitimacy.",60
"Dear user, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: update, system generated, no-reply

Security Team,
Morgan Kim",Phishing Email,yes,yes,"Generic greeting, vague content, and inclusion of both a link and attachment are strong phishing indicators.",95
"Account holder, we detected a login attempt on your account. To verify access, please validate your information. Your account may be restricted until you reactivate it.

Keywords: access denied security alert suspended

Sincerely,
Cameron Nguyen",Phishing Email,yes,yes,"Generic greeting, creates urgency/threat of account restriction, and prompts for information validation.",100
"Dear user, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: notification, no-reply, notice

Compliance Team,
Casey Patel",Phishing Email,yes,yes,"Generic greeting, unsolicited notification with call to action (link + attachment), and ""do not reply"" are common phishing tactics.",95
"Subject: Documentation review

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

I'll share the slides later today.

Best,
Taylor Khan",Safe Email,no,no,"Professional tone, no suspicious links or urgent requests, and no grammatical errors.",85
"Dear customer, your account has been locked. Use the secure link to update password and restore access. Enter your verification code to continue.

Keywords: password username pin sign in

Account Services,
Sam Kim",Phishing Email,yes,yes,"Generic greeting, creates urgency/fear, and asks for sensitive information (password, verification code) via an implied external link.",95
"Subject: Team lunch planning

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Appreciate your feedback on this draft.

Best,
Taylor Patel",Safe Email,no,no,"No malicious links, requests for sensitive info, or urgent/threatening language.",95
"Hi there, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: security code, recover account, pin, recovery key

Security Team,
Sam Patel",Phishing Email,yes,yes,"Generic greeting, unsolicited request for highly sensitive information (username, 2FA code, recovery key, password reset) is a strong phishing indicator.",95
"Attention, we detected a security alert on your account. To authenticate access, please confirm your information. Your account may be temporarily on hold until you reactivate it.

Keywords: unauthorized update

Compliance Team,
Avery Wong",Phishing Email,yes,yes,"Creates urgency/fear (""security alert,"" ""account on hold"") and demands immediate action (""confirm your information"") to trick users into revealing credentials.",95
"Subject: Onboarding checklist

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Feel free to add notes before we meet.

Best,
Casey Garcia",Safe Email,no,no,"The email content is standard professional communication, referring to a booked lab and a calendar invite without suspicious links or requests.",90
"Subject: Quarterly roadmap

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Let me know if the timing works for you.

Best,
Casey Kim",Safe Email,no,no,"The email lacks typical phishing indicators such as malicious links, requests for sensitive information, unusual urgency, or grammatical errors. It reads like a standard internal business communication.",90
"Dear user, your login has been suspended. Use the secure link to verify your username and restore access. Enter your username and password to continue.

Keywords: backup codes authentication

Account Services,
Cameron Nguyen",Phishing Email,yes,yes,"Generic salutation, creates false urgency about account suspension, and prompts for credentials via an implied link.",100
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: attachment, do not share, classified, warning

Sincerely,
Cameron Patel",Phishing Email,yes,yes,"Generic greeting, vague notification, and a call to action to click a link or open an attachment.",95
"Subject: Workshop recap

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Appreciate your feedback on this draft.

Best,
Morgan Lee",Safe Email,no,no,"The email content is a generic internal communication with no typical phishing indicators, suspicious links, or requests for sensitive information.",95
