Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"The message uses urgency to update billing after a decline, a common phishing tactic; no verifiable sender or branding is provided in the content.",75
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,Urgency to pay and an attachment with no verifiable details is a common phishing tactic; legitimate invoices typically include sender info and verifiable references.,75
"Dear Casey, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"It uses urgency (immediate action) and a password-reset link after claiming compromise, a classic phishing pattern; lacks verifiable sender context.",85
"Dear Taylor, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,The content is a simple order-confirmation style message with no requests for sensitive data or links.,70
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"It uses urgent security language and a generic ""verify by clicking here"" link, a common phishing tactic without legitimate sender context.",85
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It asks for personal information to confirm delivery, a common phishing tactic using urgency.",85
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,Common phishing tactic that prompts login to review transactions; lacks personalization and verifiable sender.,85
"Hi John, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The email is a benign, polite follow-up after a conference, with no requests for sensitive data, links, or urgent actions.",85
"Hello Casey, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"No phishing cues; no urgent request, links, or credentials, and it appears to be a standard project update.",75
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,Urgent payment request with an attachment is a common phishing tactic; lack of sender verification makes legitimacy uncertain.,65
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,Very generic welcome message with no request for sensitive data or suspicious links; no obvious red flags.,70
"Dear Morgan, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"It's a simple, non-actionable renewal confirmation with no links, credentials requests, or urgency.",80
Reminder: Our meeting is scheduled for tomorrow at 1 PM. Please be prepared with your updates.,Safe Email,no,no,"It is a neutral meeting reminder with no links, requests for sensitive info, or unusual urgency.",80
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It requests personal information to confirm delivery, a classic phishing tactic.",85
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Generic prompt about unusual activity to log in; lacks company name or verifiable sender, common phishing tactic.",70
Congratulations! You've won a $2000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize offer with a link to claim it; a common phishing lure.,92
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"It uses urgent language and asks you to click a link to ""verify your account,"" a common credential-hishing tactic; lacks legitimate sender details or personalization.",85
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,Urgent demand to update billing info to continue service is a common phishing tactic; lacks personalization or secure verification instructions.,85
"Hi Sam, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Neutral reminder about a deadline; contains no requests for credentials, links, or sensitive data, and lacks typical phishing cues.",75
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,"The email is generic, lacks branding or sender details, and uses urgent renewal language, which are typical phishing indicators.",70
"Hi Taylor, please find the attached report for this month's performance review.",Safe Email,no,no,It looks like a normal business email asking to review an attached report; no obvious phishing cues in the text.,60
"Dear Alex, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"The email uses urgency and a link to reset a password, a common credential-stealing tactic; lack of verifiable sender details adds suspicion.",85
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgent renewal prompt with no verifiable sender or legitimate link; a common phishing tactic.,70
"Hi Drew, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"Neutral follow-up from a conference contact; no suspicious cues (no links, no requests for sensitive data).",85
"Hi Chris, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,No obvious phishing indicators; it's a normal post-conference networking request to meet for coffee.,85
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"The message uses urgent payment language with an attachment and no context or sender details, a common phishing tactic.",70
"Dear Morgan, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"It is a generic renewal notice with no urgent actions, links, or requests for sensitive data; content alone cannot confirm authenticity.",65
Congratulations! You've won a $3000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize offer with a click-through link is a classic phishing tactic.,92
Reminder: Our meeting is scheduled for tomorrow at 3 PM. Please be prepared with your updates.,Safe Email,no,no,"It's a neutral meeting reminder with no suspicious links, attachments, or requests for sensitive information.",85
"Hi Chris, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"This appears to be a benign reminder about a deadline with no requests for sensitive data, links, or urgency to reveal credentials.",85
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Urgent, unsolicited request to update payment details to continue service; lacks verifiable branding or secure links—common phishing tactic.",70
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"It's a generic, non-actionable welcome message with no suspicious requests or links.",65
"Dear John, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,It looks like a generic promotional webinar invitation with no explicit request for credentials or harmful links in the content provided.,60
Reminder: Our meeting is scheduled for tomorrow at 3 PM. Please be prepared with your updates.,Safe Email,no,no,"Generic meeting reminder; no links, prompts for credentials, or data requests.",85
"Dear Morgan, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"Resembles a standard order confirmation; no requests for passwords, payment details, or suspicious links.",70
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Urgent alert and ""click here"" to verify account is a classic phishing tactic; lacks personalization or legitimate domain.",85
"Dear John, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,It looks like a standard renewal notice with no obvious phishing cues (no credential requests or suspicious links).,60
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,Generic newsletter welcome; no request for sensitive data or suspicious links.,85
"Hi John, please find the attached report for this month's performance review.",Safe Email,no,no,It looks like a routine email about an attached report with no links or credential requests; plausible internal communication.,60
"Dear Casey, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,It resembles a standard order confirmation and doesn't request sensitive data or contain suspicious links based on the provided text.,60
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"It uses urgent security language and a suspicious ""click here"" link to verify an account; lacks verified sender or context.",85
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"The message uses a generic alert and urges login to review transactions, a common phishing tactic; lacks personalization or verifiable sender details.",85
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Generic warning to log in; lacks sender verification and personalization, a common credential-phishing tactic.",75
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize offer with a click link is a common phishing tactic.,92
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,Urgent payment request with an attached invoice and no verifiable sender details; a common phishing tactic.,70
"Hi Casey, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,No obvious phishing signs; it's a normal conference follow-up with no links or urgent requests.,78
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,"Uses urgent renewal language with no verifiable sender or legitimate links, a common phishing tactic.",70
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"This message uses urgency and asks you to login to review transactions, a common phishing tactic to steal credentials.",85
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"The email uses generic bank messaging and a ""Click here"" link to read a secure message, with no sender verification or bank-specific details, a common phishing tactic.",80
"Hello Sam, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"No red flags; it's a neutral, internal-sounding project update with no links, attachments, or credential requests.",85
"Hi John, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"It appears to be a benign networking message with no suspicious links, urgent requests, or data requests.",92
"Hi Sam, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,No suspicious content; no links or requests for sensitive data.,85
"Dear John, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,Neutral renewal confirmation with no urgent actions or links; cannot verify sender from the body alone.,60
Congratulations! You've won a $1500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize offer with a link and no verifiable sender—classic phishing pattern.,85
Reminder: Our meeting is scheduled for tomorrow at 2 PM. Please be prepared with your updates.,Safe Email,no,no,"A routine meeting reminder with no requests for credentials, links, or sensitive data.",75
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,Generic lure prompting to click a link to read a bank message; lacks verifiable sender info or legitimate portal cues.,85
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"It requests updating billing information after a payment decline, a common phishing tactic; legitimate notices usually direct you to the official site or app.",70
"Hello Drew, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,It is a generic project update with no suspicious links or requests for sensitive info; nothing in the snippet clearly indicates phishing.,70
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,Uses urgent language to push updating account settings without verifiable sender details.,70
"Hello Sam, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"A routine, generic update with no urgent requests, links, or credential prompts.",75
Congratulations! You've won a $3000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize offer with a click-through link; a common phishing tactic.,92
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,Urgent request to update billing info after a decline is a common phishing tactic to obtain credentials or payment data.,85
"Hi Alex, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,It's a generic reminder with no requests for sensitive info or suspicious links.,85
"Hi Alex, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"No suspicious elements—no links, no requests for credentials, just a straightforward reminder.",90
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"It's a standard business email about meeting minutes with an attachment; lacks urgent demands, credential requests, or suspicious links.",70
"Hello Jane, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"Neutral, generic update request typical of legitimate emails; no links, attachments, or credential prompts.",70
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,Urgency to pay an attached invoice is a common phishing cue; sender details are unknown.,65
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Urgent, generic request to ""update your email account settings"" lacks verifiable sender/branding and prompts action that could lead to credential or link clicks; a common phishing pattern.",72
"Hi Taylor, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"It looks like a normal reminder with no links, attachments, or requests for sensitive information.",90
"Dear Taylor, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,Looks like a standard order/shipping confirmation with no requests for credentials or suspicious links.,70
"Dear Drew, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,It's a generic shipping notification with no suspicious elements or requests; full verdict needs sender details.,60
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,Unsolicited alert urging to click a link to verify account is a common phishing tactic.,80
Reminder: Our meeting is scheduled for tomorrow at 10 AM. Please be prepared with your updates.,Safe Email,no,no,"It's a routine meeting reminder with no requests for sensitive info, links, or urgent actions.",85
"Dear Casey, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,No obvious phishing indicators; it's a generic renewal confirmation with no links or requests for sensitive data.,72
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,Urgent security alert asking to click a link is a common phishing tactic; verify via official site instead.,85
Reminder: Our meeting is scheduled for tomorrow at 10 AM. Please be prepared with your updates.,Safe Email,no,no,"Generic meeting reminder; no requests for credentials or links, no obvious phishing indicators.",85
"Hi Morgan, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"It's a polite networking follow-up with no suspicious requests, links, or urgency.",85
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"It uses an urgent call-to-action and a clickable link to a ""secure message"" from a bank, a common phishing lure. Legit banks typically require you to log in via the official site rather than clicking links in emails.",65
"Dear Sam, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"Too generic marketing email; no links, no requests for credentials, and no urgent or threatening language.",70
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,Generic alert with a link to read a message; lacks specifics or legitimate sender info—typical phishing lure.,70
"Dear Drew, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,It looks like a generic webinar invitation; no credential requests or suspicious links are shown.,70
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It requests personal information to confirm delivery, a common phishing tactic; the message is generic and urgent.",85
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,Urgency to update billing after a payment decline is a common phishing tactic; lacks verifiable sender details.,78
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,It asks to update billing info after a payment decline and is generic without proven sender verification.,70
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,It's a standard business email with a harmless-sounding attachment; no suspicious language or data requests.,70
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"Standard business language with an innocuous attachment reference; no urgent requests, sensitive data, or suspicious links.",85
"Dear Sam, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,Generic webinar invite; no request for sensitive data or suspicious links evident from the content.,60
"Dear Drew, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"It looks like a typical order-confirmation message with no requests for passwords or sensitive data, no urgent action, and no suspicious links evident from the text.",70
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize offer with a click-through link; a common phishing tactic.,85
"Dear Taylor, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"The message is a neutral renewal confirmation with no requests for sensitive data, links, or urgent action, making phishing unlikely from this content alone.",85
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,Urgent login request after “unusual activity” is a classic credential-phishing lure; the message lacks verifiable sender information or branding.,78
"Dear Casey, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,Urgent password-reset link via email without verified sender or domain; common phishing tactic.,90
"Dear Jane, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Urgent, unsolicited password reset request with a link; a common phishing tactic to steal credentials.",85
"Dear Jordan, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"It appears to be a generic webinar invitation with no suspicious links, credential requests, or spoofed sender cues.",70
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"This uses urgency and an attached invoice to prompt payment; without sender verification, it could be fraudulent.",75
Congratulations! You've won a $3000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize offer with a link is a common phishing tactic.,85
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"It's a generic welcome message with no red flags (no requests for credentials, no urgent actions, and no links mentioned).",75
"Hi John, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The email is a casual networking follow-up with no links, requests for sensitive information, or urgent action.",85
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It requests personal data to confirm delivery, a common phishing tactic used in fake shipping notices.",90
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,Generic newsletter welcome with no links or requests for sensitive info; content alone can't indicate phishing.,75
Reminder: Our meeting is scheduled for tomorrow at 2 PM. Please be prepared with your updates.,Safe Email,no,no,This is a neutral meeting reminder with no links or requests for sensitive data.,90
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgent renewal prompt with generic wording; lacks sender verification and account details.,70
"Hi Drew, please find the attached report for this month's performance review.",Safe Email,no,no,"Looks like a routine internal email with an attached report; no obvious phishing cues (no urgent demand, no suspicious links, no credential requests).",65
"Hi Sam, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"No obvious phishing indicators; it's a normal, polite networking follow-up with no links, requests for money, or urgent actions.",85
"Hi Drew, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"It's a generic reminder about a project deadline; no links, requests for credentials, or unusual prompts.",75
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,Urgent request to update billing info after a payment decline; lacks verifiable sender details; common phishing tactic.,78
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"It uses urgency to ""update your email account settings"" with no source, link, or verification, a common phishing tactic.",65
"Dear Alex, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"It's a generic transactional email with no links, requests for sensitive data, or urgent actions.",70
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"It's a classic phishing tactic: unsolicited prize and a clickable link to claim, often used to steal data or install malware.",90
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,Routine business email about meeting minutes; no suspicious links or data requests.,70
"Dear Taylor, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,It's a standard transactional email (order confirmation) with no requests for sensitive data or suspicious links.,72
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Uses a generic ""payment declined"" prompt to induce updating billing info; lacks verifiable sender details.",80
"Dear Casey, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,Urgent alert asking to click a link to reset a password is a common phishing tactic; it lacks verifiable sender information.,75
"Dear Jane, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,Generic webinar invitation with no obvious phishing cues in the snippet.,65
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,Lacks identifying sender/invoice details; urgent payment prompt with an attachment is a common phishing tactic.,70
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"It is a generic, professional note about minutes with no suspicious links, urgency, or requests for sensitive information.",70
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"It uses a generic alert and a login prompt to ""review transactions,"" a common phishing tactic; lacks personalization or verifiable sender details.",70
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"It's a generic ""unusual activity"" prompt that asks you to log in, a common phishing tactic used to steal credentials.",85
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It asks for personal information to ""confirm delivery,"" a classic phishing tactic; legitimate carriers usually don't request sensitive data by email.",85
"Dear Morgan, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,It resembles a generic order confirmation and doesn't request info or include suspicious links.,60
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,The message urges you to log in to review transactions and lacks legitimate branding or secure channel indicators; this is a common phishing tactic to steal credentials.,85
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"It is a generic, non-urgent business email mentioning an attachment; no obvious phishing cues (no urgent demand, no credential request, no suspicious links).",75
"Hi Sam, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Normal deadline reminder; no links, attachments, or credential requests.",85
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"The message uses urgent security language and prompts clicking a link to verify, a classic phishing tactic; lacks sender verification and personalization.",78
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,Urgent security alert prompting to click a link to verify is a common phishing tactic; legitimate notices typically direct you to sign in on the official site instead.,85
"Dear John, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"It's a straightforward renewal confirmation with no requests for information, links, or urgency.",75
"Dear Jane, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"Content is a generic renewal notification with no suspicious links, credential requests, or urgent action.",70
Reminder: Our meeting is scheduled for tomorrow at 10 AM. Please be prepared with your updates.,Safe Email,no,no,"It's a routine meeting reminder with no suspicious requests, links, or requests for sensitive information.",85
Reminder: Our meeting is scheduled for tomorrow at 1 PM. Please be prepared with your updates.,Safe Email,no,no,"This is a generic meeting reminder with no requests for credentials, payments, or suspicious links, making phishing unlikely.",80
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Urgent request to update billing after a declined payment is a common phishing tactic; without verifiable sender details in this context, it's suspicious.",70
"Hi Jordan, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"This appears to be a benign reminder with no suspicious requests, links, or attachments.",90
Reminder: Our meeting is scheduled for tomorrow at 2 PM. Please be prepared with your updates.,Safe Email,no,no,"It's a typical calendar reminder with no suspicious links, requests for credentials, or other red flags.",90
"Dear Chris, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,Not clearly phishing; could be a legitimate webinar invitation; text shows no obvious malicious cues.,60
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It asks for personal information to confirm delivery, a common phishing tactic with no verifiable sender.",85
"Hi Chris, please find the attached report for this month's performance review.",Safe Email,no,no,The snippet appears to be a normal internal email about an attachment; no clear phishing indicators are present without sender/attachment details.,60
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"It uses a generic alert and a ""click here"" link without sender details or official verification steps, a common phishing tactic.",86
"Dear Morgan, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"It is a simple, non-actionable renewal notification with no links, requests for credentials, or urgent prompts, which are typical phishing cues.",75
"Hi Taylor, please find the attached report for this month's performance review.",Safe Email,no,no,"No obvious phishing cues; it's a neutral, professional note mentioning an attachment and performance report, with no urgency or links.",70
"Dear Jordan, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"It is a straightforward renewal confirmation with no links, requests for credentials, or urgent actions.",70
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"Requests personal information to confirm delivery, a common phishing tactic; no verifiable sender.",85
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,Contains an urgent security alert and asks to click a link to verify your account; lacks personalized details and is a common phishing tactic.,85
"Hi Taylor, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"It's a generic project reminder with no links, requests for credentials, or suspicious urgency.",85
"Hello Morgan, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"This message appears to be a routine internal update with no suspicious links, urgent credential prompts, or data requests.",85
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It asks for personal information to ""confirm delivery,"" a common phishing tactic impersonating a legitimate service.",90
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgency to renew with generic wording and no verifiable sender details; common phishing tactic.,75
"Hi Taylor, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"No obvious phishing cues; it's a typical networking follow-up with no links, requests, or urgency.",85
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"The snippet is a generic newsletter intro with no requests for personal data, credentials, or suspicious links.",70
Reminder: Our meeting is scheduled for tomorrow at 10 AM. Please be prepared with your updates.,Safe Email,no,no,It appears to be a standard meeting reminder with no suspicious links or requests for sensitive information.,85
"Hi Casey, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"It's a plain, friendly follow-up from a conference contact with no urgent demand, link, or credential request.",90
"Hi Jordan, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,No obvious phishing indicators; it's a polite networking outreach with no links or requests for sensitive info.,85
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,A generic payment-declined prompt asking to update billing details is a common phishing tactic to steal credentials or financial information; lacks personalization or verifiable details.,82
"Dear Alex, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,Urgent alert with a password reset link is a classic phishing tactic; no sender verification shown.,85
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,Urgent payment request with an attachment is a common phishing tactic; lacks sender verification.,70
"Hi Drew, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"It is a simple, neutral deadline reminder without suspicious requests, links, or attachments.",85
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,It is a routine business email with neutral language and no suspicious requests or instructions.,82
"Dear Morgan, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"It is a generic order confirmation with no links or requests for sensitive data, which are common red flags for phishing.",75
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,No suspicious content; it's a generic newsletter greeting without requests for sensitive data or links.,85
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,Urgent payment request with an attached invoice is a common phishing tactic; no verifiable sender context is provided.,70
"Hi John, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"A normal networking follow-up with no red flags (no urgency, no links, and no requests for sensitive data).",85
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,Urgent request to update billing to avoid service interruption is a common phishing tactic; no verifiable sender or links provided.,85
"Dear Taylor, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"It's a simple renewal confirmation with no suspicious requests, links, or credentials asked.",85
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,Common phishing tactic to harvest payment details; lacks verifiable sender identity.,80
"Hi Chris, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"It is a normal internal reminder about a deadline; no unusual requests, links, or sensitive data.",85
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"It uses urgency to ""update your email account settings"" with no verifiable sender or context, a common phishing tactic.",75
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"It’s a generic prompt to update billing information after a payment was declined, a common phishing tactic; it lacks identifiable branding or verifiable sender details.",70
"Hi Alex, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,It looks like a normal internal reminder with no requests for credentials or links.,85
"Hi Chris, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"No obvious phishing cues—no links, attachments, or credential requests; tone matches a normal work reminder.",90
"Dear Jordan, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"It's a generic transactional notice for an order, with no links, requests for credentials, or payment details.",75
"Hi Alex, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,Routine internal reminder; no suspicious links or credential requests.,85
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgent renewal prompt with no identifiable sender details; a common phishing tactic.,65
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Lacks personalization and bank details; uses a generic ""Click here"" link—common phishing lure.",70
"Hi Taylor, please find the attached report for this month's performance review.",Safe Email,no,no,"No obvious phishing cues; it's a routine, generic note about an attached report, with no urgent language or links.",60
"Dear Alex, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"The message uses urgent language, a generic greeting, and asks to click a link to reset a password, a common phishing tactic; lacks sender verification.",85
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"It presents an urgent call to update account settings with no verifiable sender or link, a common phishing tactic.",75
"Hi Morgan, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"It contains no suspicious cues (no links, no attachments, no requests for credentials) and resembles a routine project reminder.",92
