Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"It creates urgency and fear of penalties to compel opening an unexpected attachment, a common phishing tactic.",95
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Uses urgency and threat of service interruption to prompt action, a common phishing tactic.",95
Reminder: Our meeting is scheduled for tomorrow at 3 PM. Please be prepared with your updates.,Safe Email,no,no,"The content is a standard meeting reminder without any malicious links, requests for information, or urgent threats.",95
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Asks you to click a link to view a ""secure message"" from ""your bank"" which is a common phishing tactic to steal credentials.",100
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,Generic bank message asking you to click a link to read a secure message is a common phishing tactic to get credentials.,100
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Uses urgency and a threat of service interruption to prompt a generic action (""update settings""), common phishing tactics.",90
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency and asks for sensitive billing information without specific context, common phishing tactics.",95
"Dear Jordan, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"Generic transactional message with no suspicious links, requests for information, or unusual urgency.",95
"Hi Jordan, please find the attached report for this month's performance review.",Safe Email,yes,no,This is a common template used to deliver malicious attachments as part of a phishing attempt.,85
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Banks usually advise logging in directly, not clicking a link in an email for secure messages.",100
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency about ""unusual activity"" and prompts the user to ""log in,"" a common tactic to direct victims to fake login pages for credential theft.",95
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency/fear (""unusual login attempt"") and prompts clicking an unknown link for verification, a common tactic to steal credentials.",100
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"Generic ""invoice attached"" combined with an urgent/threatening tone (""avoid penalties"") is a common phishing tactic to induce panic and get users to open malicious attachments or links.",95
"Hi Sam, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The email content is a benign social message that does not contain suspicious links, requests for sensitive information, or urgent threats typical of a phishing attempt.",70
"Hi Jordan, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"This is a standard networking/follow-up email with no suspicious links, requests for sensitive information, or other typical phishing indicators.",95
"Hi Chris, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"This is a standard, friendly follow-up email with no suspicious links, requests for personal info, or urgent demands.",100
"Dear Sam, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Creates urgency and fear (""compromised""), demands immediate action via a link, but is vague about which account.",100
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Generic urgency, request for sensitive info, common phishing tactic to steal credentials.",95
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"Uses urgency (""pay promptly to avoid penalties"") and a generic invoice claim with an unknown attachment, common tactics to deliver malware or induce fraudulent payments.",95
"Dear Casey, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Creates urgency, warns of compromise, and prompts immediate password reset via a link, typical phishing tactics to steal credentials.",95
"Dear Taylor, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"Content is a standard order confirmation, lacking common phishing indicators like suspicious links, requests for personal info, or urgency.",95
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency with a security alert and prompts the user to click a link to ""verify,"" a common tactic to steal credentials.",100
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,Vague package details combined with a direct request for personal information to confirm delivery is a common phishing tactic.,100
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency about ""unusual activity"" and prompts a login, a common tactic to direct users to fake login pages and steal credentials.",95
"Hi John, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,yes,no,"Uses a deceptive social engineering pretext (""met at conference"") to build false rapport and elicit a response, a common first step in phishing campaigns.",85
"Hello Casey, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"The content is a generic, professional work update with no suspicious links, requests for sensitive information, or urgent demands.",90
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"Generic language, creates urgency with penalty threat, implies malicious attachment.",95
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"The email content is a generic, harmless newsletter welcome message and lacks typical phishing indicators like requests for sensitive info, suspicious links, or urgent/threatening language.",100
"Dear Morgan, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,yes,no,"The email is extremely vague about the subscription details, which is highly unusual for a legitimate renewal notification and is a common social engineering tactic in phishing.",80
Reminder: Our meeting is scheduled for tomorrow at 1 PM. Please be prepared with your updates.,Safe Email,no,no,"Standard meeting reminder, no suspicious links or requests for information.",95
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"Requests personal information without context for a generic package, a common phishing tactic.",100
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Generic ""unusual activity"" alert with a call to log in is a common tactic to steal credentials.",95
Congratulations! You've won a $2000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unsolicited large prize with a generic ""click here"" link is a classic phishing tactic to lure users to malicious sites.",100
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Uses urgency, fear, and a generic call to action (clicking a link) to trick users.",100
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Generic message creates urgency and asks for billing info, common phishing tactic.",95
"Hi Sam, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Standard project reminder, no suspicious links, requests for data, or urgent/threatening language.",100
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,no,yes,"The provided text is a generic subscription reminder and lacks typical phishing indicators such as malicious links, requests for sensitive information, or suspicious sender details.",80
"Hi Taylor, please find the attached report for this month's performance review.",Safe Email,yes,no,"The email uses a plausible business context to induce the recipient to open an attachment, a common method for delivering malware in phishing attacks.",85
"Dear Alex, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Urgent, threatening language about a compromised account and demands immediate action by clicking a link.",95
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,no,yes,"The content is a generic reminder and call to action, lacking typical phishing indicators such as suspicious links, urgent threats, or requests for sensitive information within the text.",90
"Hi Drew, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The email is a generic, polite, and normal message with no suspicious links, requests for information, or unusual urgency.",95
"Hi Chris, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The email content is a common, friendly social message suggesting a meeting and lacks typical phishing indicators.",90
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"Uses urgency and fear of penalties to pressure action, relies on an attachment, and lacks specific details to verify legitimacy.",95
"Dear Morgan, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"The email is a simple renewal notification and does not contain requests for personal information, suspicious links, or other common phishing indicators.",90
Congratulations! You've won a $3000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize notification with a call to action to click an unknown link is a common phishing tactic.,95
Reminder: Our meeting is scheduled for tomorrow at 3 PM. Please be prepared with your updates.,Safe Email,no,no,"The content is a standard meeting reminder and does not contain any suspicious links, requests for sensitive information, or urgent threats.",95
"Hi Chris, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"This is a standard project reminder, no suspicious links, requests for info, or unusual urgency.",95
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency and requests sensitive billing information, common phishing tactics.",95
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"The content is a standard, benign welcome message for a newsletter and does not contain any typical phishing indicators like requests for sensitive data or suspicious links.",95
"Dear John, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"No suspicious links, requests for sensitive information, or obvious deceptive tactics in the text.",85
Reminder: Our meeting is scheduled for tomorrow at 3 PM. Please be prepared with your updates.,Safe Email,no,no,"The email is a simple meeting reminder and contains no suspicious links, attachments, or requests for sensitive information.",95
"Dear Morgan, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"The content is a generic purchase confirmation message and does not contain typical phishing indicators like malicious links, requests for personal information, or urgent threats.",90
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency and prompts user to click a link to ""verify account,"" a common phishing tactic.",100
"Dear John, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,yes,no,"Vague renewal notice without specifying service or cost, a common tactic to prompt recipients to click a non-existent link for more details.",80
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"The email content is a generic and benign newsletter welcome message, containing no suspicious requests, links (based on text only), or threats.",95
"Hi John, please find the attached report for this month's performance review.",Safe Email,yes,no,Uses a common business context to prompt opening of a potentially malicious attachment.,75
"Dear Casey, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"The email content is a generic transactional message without any suspicious links, requests for personal information, or deceptive elements in the text itself.",95
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Uses urgency and a call to action to click a link, characteristic of phishing to steal credentials.",100
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Uses urgency and a generic alert to prompt immediate action without specific account details, typical of phishing attempts.",95
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency, mentions ""unusual activity,"" and directs to ""log in"" without specifying a legitimate service or recipient.",100
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Classic ""too good to be true"" prize notification with a call to action link, designed to trick users into clicking a malicious link.",100
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"Generic, creates urgency/threat (""avoid penalties""), and relies on an attached file, common for malware or credential harvesting.",95
"Hi Casey, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"Content is a benign social follow-up, lacks common phishing indicators like suspicious links, attachments, or requests for sensitive information.",95
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,"The email is vague about the service, creates urgency, and prompts immediate action, all common phishing tactics.",90
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency and prompts login without specific details, common for credential harvesting.",95
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Impersonates a bank and prompts clicking an untrusted link, a common phishing tactic.",100
"Hello Sam, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"The email content is generic business communication, lacking typical phishing indicators like malicious links, requests for sensitive information, or unusual urgency.",95
"Hi John, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"This is a standard social invitation and does not ask for sensitive information, credentials, or contain suspicious links/attachments.",90
"Hi Sam, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The email is a simple, personal follow-up message with no common phishing indicators.",100
"Dear John, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,yes,no,Vague subscription renewal without details is a common tactic to make recipients click on a subsequent malicious link.,90
Congratulations! You've won a $1500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Classic unsolicited prize scam designed to lure users into clicking a suspicious link to steal information.,95
Reminder: Our meeting is scheduled for tomorrow at 2 PM. Please be prepared with your updates.,Safe Email,no,no,"The email is a standard meeting reminder and contains no suspicious links, requests for sensitive information, or urgent/threatening language.",95
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Generic sender (""your bank"") and requests clicking a link for a ""secure message"" instead of advising to log in directly to your bank's official website.",95
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency, requests sensitive billing information, and uses generic language typical of phishing scams trying to trick recipients into clicking a malicious link.",95
"Hello Drew, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"The content is a generic, polite work-related message with no obvious phishing indicators like urgency, requests for sensitive information, or suspicious links/attachments mentioned in the text.",90
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Uses urgency and threat of service interruption to induce immediate action, a common phishing tactic.",95
"Hello Sam, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"The email content is generic business communication with no suspicious links, urgent requests, unusual grammar, or requests for sensitive information.",90
Congratulations! You've won a $3000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unsolicited high-value prize, generic winning message, and a call to action to click a link, typical of attempts to steal info or install malware.",98
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency and requests sensitive billing information, a common phishing tactic.",95
"Hi Alex, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Standard work reminder, no malicious links, sensitive info requests, or suspicious language.",95
"Hi Alex, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Standard project reminder, no suspicious links, attachments, or requests for sensitive information.",95
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"The email content is generic and professional, lacking common phishing indicators like urgent requests, suspicious links, or unusual grammar. The risk, if any, would be in the attached file, which is not provided.",80
"Hello Jane, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"Content is a normal project update, lacks typical phishing indicators like suspicious links, urgent requests for sensitive data, or generic greetings.",100
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"Generic, creates urgency/fear of penalties, and prompts action (open attachment, pay) without sufficient context, common for malware or fraudulent payments.",90
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Creates urgency and a threat (""service interruption"") to prompt action, typical of phishing attempts to trick users into clicking malicious links.",90
"Hi Taylor, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Simple reminder, no suspicious links, requests for sensitive info, or urgent threats.",95
"Dear Taylor, thank you for your purchase. Your order will be shipped soon.",Safe Email,yes,no,"This is a common fake order confirmation tactic, designed to create alarm and induce recipient action or interaction with a malicious sender.",70
"Dear Drew, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"The content is a standard transactional message and lacks typical phishing indicators like suspicious links, requests for personal information, or unusual urgency.",85
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency/fear and directs to click a link for verification, classic phishing tactics.",95
Reminder: Our meeting is scheduled for tomorrow at 10 AM. Please be prepared with your updates.,Safe Email,no,no,"The email content is a standard meeting reminder and lacks common phishing indicators like suspicious links, requests for sensitive information, or unusual urgency.",95
"Dear Casey, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,yes,no,"The email is extremely generic, lacking details like the sender's identity or the specific subscription, which is a common tactic to induce confusion and prompt the recipient to engage with a scam.",90
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,Uses urgency and a generic call to action with a link to trick the user into revealing credentials.,100
Reminder: Our meeting is scheduled for tomorrow at 10 AM. Please be prepared with your updates.,Safe Email,yes,no,"It's a generic, context-less reminder, a common social engineering tactic to elicit a response or prepare for a follow-up attack.",80
"Hi Morgan, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The content is a normal social follow-up message with no suspicious links, requests for sensitive information, or urgent/threatening language.",100
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Generic ""your bank"" and urgent ""click here"" link are classic phishing tactics to steal credentials.",100
"Dear Sam, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,Generic invitation to a webinar; lacks common phishing indicators like urgent threats or requests for sensitive information.,85
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Generic sender (""your bank"") with a direct call to click a link, bypassing secure login protocols.",100
"Dear Drew, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,yes,no,"The email is extremely vague, lacking sender identity, webinar details, or a link, which is common in phishing to induce a click on an implied malicious link.",75
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"Legitimate delivery services do not ask for ""personal information"" to confirm delivery.",100
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency and prompts for sensitive billing information, common tactics used to trick users into providing credentials on a fake site.",95
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,Generic service and request for billing info under threat of service interruption are common phishing tactics.,95
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"The provided text is standard and contains no phishing indicators. The risk would lie in an actual attachment, which is not provided.",100
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,The email content itself is neutral and lacks overt phishing indicators like malicious links or requests for sensitive information.,80
"Dear Sam, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"Standard webinar invitation, no suspicious elements in the text provided.",95
"Dear Drew, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"This is standard transactional email content after a purchase, with no suspicious links or requests.",95
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize notifications are a common phishing tactic to trick users into clicking malicious links.,95
"Dear Taylor, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,yes,no,"The content is generic and lacks specific details (company name, amount, service) common in legitimate renewal notices, a tactic used to create confusion and prompt action.",85
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency, mentions unusual activity, and demands login without specific details, typical of credential theft attempts.",95
"Dear Casey, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Creates urgency, implies a threat, and asks to click a link for sensitive action without proper context.",95
"Dear Jane, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,Creates urgency and fear of compromise to trick the user into clicking a link for password reset.,95
"Dear Jordan, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"The content is a generic marketing message for a webinar, lacking typical phishing indicators like suspicious links, urgent threats, or requests for sensitive information.",85
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"Generic, creates urgency, and asks to open an attachment without specific sender/recipient details, common phishing tactics.",95
Congratulations! You've won a $3000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unsolicited prize offers for large sums, especially with vague details and a direct call to action to click a link, are common phishing tactics to trick users into revealing information or downloading malware.",100
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"This is a generic and benign welcome message for a newsletter, lacking any typical indicators of phishing such as requests for sensitive information or suspicious links.",100
"Hi John, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,yes,no,"It is a social engineering attempt to establish rapport and elicit a response, often the first step in a phishing campaign.",85
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,Vague delivery notice asks for personal information.,100
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"The email content is a generic and benign welcome message for a newsletter, containing no suspicious requests, links, or threats.",100
Reminder: Our meeting is scheduled for tomorrow at 2 PM. Please be prepared with your updates.,Safe Email,no,no,"The content is a standard meeting reminder and lacks typical phishing indicators such as suspicious links, requests for sensitive information, or urgent/threatening language.",100
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,no,yes,"The content is a generic subscription renewal reminder and does not contain typical phishing indicators like malicious links, requests for sensitive information, or suspicious grammar.",90
"Hi Drew, please find the attached report for this month's performance review.",Safe Email,yes,no,This content is a common lure for phishing attempts distributing malicious attachments.,85
"Hi Sam, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"This is a standard, innocuous follow-up message without any suspicious links, requests for personal information, or unusual urgency.",100
"Hi Drew, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Normal project reminder, no suspicious links, requests, or urgency.",95
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency for a payment issue and requests sensitive billing information, common phishing tactic.",90
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Creates urgency and a threat of service interruption to pressure users, a common phishing tactic.",95
"Dear Alex, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"The content is a standard transactional message and lacks typical phishing indicators like suspicious links, requests for personal information, or deceptive calls to action.",90
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unsolicited prize offer with a call to action to click a link, typical of credential harvesting or malware distribution.",100
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,The email text is a generic business message and does not contain direct phishing indicators such as suspicious links or requests for sensitive information.,90
"Dear Taylor, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"This is standard transactional content for an order confirmation/update and lacks typical phishing indicators like malicious links, requests for sensitive information, or urgent demands.",90
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency, requests sensitive billing info for an unspecified service.",95
"Dear Casey, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"The email creates false urgency and fear (""account compromised"") to pressure the recipient into clicking a link, which is a common tactic to steal credentials.",95
"Dear Jane, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"This is a standard webinar invitation and lacks typical phishing indicators such as unusual urgency, threats, or grammar errors.",90
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"Creates urgency and fear (""avoid penalties"") to prompt opening of an unverified attachment, a common phishing tactic.",90
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,yes,no,This common phrasing is often used as a deceptive lure to encourage opening malicious attachments.,90
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency and prompts login, a common tactic for credential harvesting.",100
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency, vague threat, and asks the user to log in without specifying the account or details, typical of credential harvesting.",95
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,Generic message requesting personal information for a pending delivery without specific company or tracking details is a common phishing tactic.,100
"Dear Morgan, thank you for your purchase. Your order will be shipped soon.",Safe Email,yes,no,This generic purchase confirmation is a common tactic in phishing to deceive recipients and prompt a response or follow-up action.,85
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency, vague threat (""unusual activity""), and demands immediate login, typical phishing tactics to steal credentials.",95
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,yes,no,"Generic ""meeting minutes"" with an attachment is a common pretext for delivering malware or malicious links in phishing attempts.",85
"Hi Sam, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"This is a simple, generic project reminder with no suspicious links, requests for personal information, or urgent demands.",95
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Uses urgent, generic language about an unusual login and prompts the user to click a link to ""verify,"" a common tactic for credential harvesting.",100
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency/fear about a security issue and directs the user to click a link to ""verify"" their account.",100
"Dear John, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,The email content is a generic subscription renewal notice and does not ask for personal information or contain suspicious requests.,80
"Dear Jane, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,yes,no,"The vague ""your subscription"" is a common phishing tactic to create confusion and prompt recipients to investigate, potentially leading to clicks on malicious links or calls to fake support.",75
Reminder: Our meeting is scheduled for tomorrow at 10 AM. Please be prepared with your updates.,Safe Email,no,no,"The email content is a generic meeting reminder and lacks any typical phishing indicators like malicious links, requests for sensitive information, or urgent calls to action.",95
Reminder: Our meeting is scheduled for tomorrow at 1 PM. Please be prepared with your updates.,Safe Email,no,no,"The content is a standard meeting reminder and lacks typical phishing indicators like malicious links, requests for sensitive data, or urgent, threatening language.",95
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency and demands sensitive billing information, a common tactic used in phishing attempts.",90
"Hi Jordan, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"This is a standard project reminder with no suspicious links, requests for information, or unusual language.",90
Reminder: Our meeting is scheduled for tomorrow at 2 PM. Please be prepared with your updates.,Safe Email,no,no,"The email content is a simple meeting reminder and lacks common phishing indicators such as suspicious links, requests for sensitive information, or urgent threats.",90
"Dear Chris, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"The content is a standard webinar invitation lacking common phishing indicators like suspicious grammar, unusual requests, or extreme pressure.",90
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"Generic, creates urgency, and directly asks for personal information without legitimate context.",100
"Hi Chris, please find the attached report for this month's performance review.",Safe Email,no,no,"The email content is a generic business communication and does not contain malicious links, requests for sensitive information, or explicit social engineering tactics. The risk would lie in an actual attachment, not the descriptive text itself.",90
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Uses urgency/fear and a generic call to action to click a link, typical of credential harvesting scams.",100
"Dear Morgan, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"The email is a simple renewal notification without suspicious links, requests for information, or urgent calls to action.",90
"Hi Taylor, please find the attached report for this month's performance review.",Safe Email,no,no,"The email content is standard business communication and lacks typical phishing indicators like suspicious links, urgent demands, or requests for sensitive information. The risk would lie in an unexpected sender or a malicious attachment, not the text itself.",90
"Dear Jordan, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,yes,no,"The email is vague and does not specify which subscription was renewed, a common tactic used to prompt recipients to click a malicious link or respond out of confusion or concern.",90
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It vaguely requests ""personal information"" to confirm a package delivery, a common tactic to trick recipients into divulging sensitive data.",95
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency/fear and prompts clicking a link to ""verify"" an account, typical of phishing to steal credentials.",100
"Hi Taylor, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Standard professional reminder, no suspicious links/attachments, no request for sensitive information.",95
"Hello Morgan, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"The email content is generic and lacks common phishing indicators like suspicious links, requests for personal information, or an urgent/threatening tone.",80
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"Generic package alert combined with a direct request for ""personal information"" is a common phishing tactic to trick recipients into revealing sensitive data.",95
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,"Uses common social engineering tactics to create urgency and prompt action, typical of phishing attempts.",85
"Hi Taylor, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"This is a generic, innocuous networking follow-up message with no suspicious requests, links, or urgent tone.",95
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"The content is a generic, benign newsletter welcome message with no suspicious requests, links, or threats.",95
Reminder: Our meeting is scheduled for tomorrow at 10 AM. Please be prepared with your updates.,Safe Email,yes,no,"The email is generic (""Our meeting"") and attempts to create a sense of urgency or obligation to elicit a response, a common social engineering tactic used in phishing or BEC reconnaissance, especially if the recipient is not expecting a meeting.",80
"Hi Casey, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The content is a generic, harmless social message with no suspicious links, attachments, or requests for sensitive information.",100
