Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"Subject: Team lunch planning

Thanks for attending the workshop. Here are the links to references and the slide deck.

Appreciate your feedback on this draft.

Best,
Jamie Nguyen",Safe Email,no,no,"The email content does not exhibit common characteristics of phishing attempts. It lacks urgent language, requests for sensitive information, or suspicious links that are typical in phishing emails. The subject line 'Team lunch planning' and the body content appear to be related to a legitimate workplace communication, mentioning a workshop, references, slide deck, and requesting feedback on a draft. There are no overt red flags such as misspellings, generic greetings, or pressure to act quickly. However, caution should still be exercised with any links provided (though none are explicitly shown in the text), as they could potentially lead to malicious sites if not verified.",20
"Account holder, this is the immigration accounts team. There are security concerns on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a suspension.

Keywords: policy cia legal board fbi

Security Team,
Alex Nguyen",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Hi there, your account has been locked. Use the secure link to reset password and restore access. Enter your 2FA code to continue.

Keywords: profile security question pin

Security Team,
Alex Kim",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Subject: Welcome aboard

Thanks for your help on the analysis. I've pushed the changes and added comments in the PR for clarity.

I'll share the slides later today.

Best,
Morgan Wong",Safe Email,no,no,"The email content appears to be a legitimate communication related to work or collaboration. It references specific tasks such as 'analysis,' 'PR' (likely pull request in a coding context), and 'slides,' which are common in professional settings. There are no urgent requests for sensitive information, suspicious links, or unusual language that typically characterize phishing attempts. The tone and structure are consistent with a standard business or team communication. However, without additional context such as the sender's email address, domain, or any attachments/links (which are not mentioned), there remains a small chance of deception.",85
"Account holder, congratulations! You are the winner of a prize. To claim your gift of $1,200, please provide your account number to process the amount. This offer is available today only.

Keywords: debt winner million win

Support Desk,
Jamie Brown",Phishing Email,yes,yes,"The email exhibits several characteristics of a phishing attempt. It uses urgent language ('available today only') to create a sense of immediacy, which is a common tactic to pressure recipients into acting quickly without thinking. It also requests sensitive information ('please provide your account number'), which legitimate organizations typically do not ask for via email. The congratulatory message about winning a prize without prior context or participation in a contest is a frequent phishing lure. Additionally, the generic salutation ('Account holder') and lack of specific branding or verifiable contact information for 'Jamie Brown' or the 'Support Desk' raise suspicion. While the keywords provided (debt, winner, million, win) align with common phishing themes, the content itself is the primary basis for this assessment.",85
"Subject: Training session notes

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

I'll share the slides later today.

Best,
Riley Brown",Safe Email,no,no,"The email content does not exhibit common characteristics of a phishing attempt. It appears to be a standard communication related to a training session, with a subject line that matches the content ('Training session notes'). There are no urgent requests for sensitive information, suspicious links, or attachments with unusual file types mentioned. The tone and language are professional and consistent with typical workplace communication. The sender's name, Riley Brown, does not raise immediate red flags, though the authenticity of the sender's email address should be verified separately. The lack of overt phishing indicators such as misspellings, generic greetings, or pressure to act quickly supports the conclusion that this is likely not a phishing attempt. However, caution is still advised with any attachments or links (not present in this text) as they could potentially be malicious.",80
"Subject: Invoice confirmation

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

Feel free to add notes before we meet.

Best,
Jamie Lee",Safe Email,no,no,"The email content does not exhibit common characteristics of a phishing attempt. There are no urgent requests for sensitive information, no suspicious links or attachments mentioned, and no overt attempts to create panic or pressure the recipient into immediate action. The subject line 'Invoice confirmation' does not align perfectly with the content about meeting minutes, which could raise a minor red flag for inconsistency, but this alone is not sufficient to classify it as phishing. The tone and structure are consistent with a legitimate business communication, and the sender's name 'Jamie Lee' appears personal and non-generic. However, without additional context such as the sender's email address, domain, or any attachments/links, a definitive conclusion cannot be made with absolute certainty.",20
"Hello, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: system administrator, virus, server

Sincerely,
Sam Brown",Phishing Email,yes,yes,"The email exhibits several characteristics of a phishing attempt. It creates a sense of urgency by claiming a malware infection on the recipient's workstation, which is a common tactic to prompt immediate action. The request to click on a 'provided link' to install a security patch is suspicious, as legitimate IT departments typically do not distribute patches via unsolicited links in emails. Instead, they would use secure, internal systems or direct communication. Additionally, the generic greeting 'Hello' without personalization and the lack of specific details about the recipient or the workstation raise red flags. The signature 'Sam Brown' does not include verifiable contact information or a recognizable IT department affiliation, which further suggests this could be a fraudulent email. While the keywords 'system administrator, virus, server' are relevant to IT contexts, their usage here aligns with common phishing themes designed to mimic legitimate IT communications.",85
"Dear user, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: access code, backup codes, two factor, verification code

Compliance Team,
Riley Martinez",Phishing Email,yes,yes,"The email content raises several red flags that are commonly associated with phishing attempts. Firstly, the generic greeting 'Dear user' lacks personalization, which is often a tactic used by phishers to target a broad audience. Secondly, the request for sensitive information such as a username, 2FA verification code, and recovery key in a single communication is highly suspicious, as legitimate organizations typically do not ask for such details via email. Additionally, the urgency implied in 'restore access' is a common psychological tactic to pressure users into acting without thorough consideration. The keywords mentioned (access code, backup codes, two factor, verification code) are often exploited in phishing emails to trick users into divulging confidential information. Lastly, there is no verifiable contact information or official branding mentioned for 'Riley Martinez' or the 'Compliance Team,' which further casts doubt on the legitimacy of the email.",85
"Notice, this is an while supplies last notice regarding your account. Your access will be limited today. To avoid interruption, complete the form now. This offer is time sensitive and expires midnight. Follow the instructions immediately.

Keywords: final notice ends soon 24 hours

Regards,
Taylor Singh",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Subject: Meeting follow-up

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Thanks for reviewing the document.

Best,
Avery Brown",Safe Email,no,no,"The email content does not exhibit common characteristics of a phishing attempt. It has a professional tone, a relevant subject line ('Meeting follow-up'), and a clear purpose (requesting feedback on a draft proposal). There are no urgent calls to action, suspicious links, or requests for sensitive information, which are typical red flags for phishing. The sender's name ('Avery Brown') and sign-off appear legitimate and consistent with a business context. However, caution should still be exercised as phishing emails can sometimes mimic legitimate communication. Factors such as the sender's email address, any attachments, or unexpected context (e.g., no prior meeting) could change this assessment if verified.",80
"Hello, this is an time sensitive notice regarding your account. Your access will expire today. To avoid interruption, complete the form now. This offer is time sensitive and expires midnight. Follow the instructions now.

Keywords: today only expire rush quick

Compliance Team,
Morgan Lee",Phishing Email,yes,yes,"The email content exhibits several characteristics commonly associated with phishing attempts. It creates a sense of urgency by using phrases like 'time sensitive,' 'expires today,' and 'expires midnight,' which are tactics often used to pressure recipients into taking immediate action without proper scrutiny. Additionally, the instruction to 'complete the form now' without providing specific details about the form or a secure link raises suspicion, as legitimate organizations typically provide clear and verifiable information. The use of generic terms like 'your account' without specifying the service or organization, combined with keywords like 'rush' and 'quick,' further aligns with phishing tactics designed to evoke panic. Lastly, the sign-off from 'Compliance Team, Morgan Lee' lacks a verifiable company name or contact information, which is atypical for legitimate communications.",85
"Subject: Project update

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

Thanks for reviewing the document.

Best,
Riley Wong",Safe Email,no,no,"The email content appears to be a legitimate communication related to a project update. It mentions specific work-related actions such as 'pushed the changes' and 'left comments in the PR,' which are common in professional settings, especially in tech or collaborative environments. There are no suspicious links, urgent requests for sensitive information, or unusual language that typically characterize phishing attempts. The tone and structure are consistent with a standard work email, and the sender's name and sign-off appear normal without obvious red flags.",85
"Notice, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: sign in, password, change password

IT Desk,
Jordan Brown",Phishing Email,yes,yes,"The email content raises several red flags that are commonly associated with phishing attempts. Firstly, the generic greeting 'Notice' without personalization suggests a lack of specific targeting, which is typical in phishing emails. Secondly, the request to reset a password and provide sensitive information such as a username, 2FA verification code, and recovery key is highly suspicious, as legitimate organizations rarely ask for such details via email. Additionally, the keywords 'sign in,' 'password,' and 'change password' are often used in phishing attempts to create urgency or trick users into disclosing credentials. The signature from 'IT Desk, Jordan Brown' lacks verifiable contact information or a company domain, further increasing suspicion. While there is no explicit malicious link or attachment mentioned, the overall tone and request for sensitive information align with phishing tactics.",85
"Subject: Code review summary

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

Feel free to add notes before we meet.

Best,
Jordan Garcia",Safe Email,no,no,"The email content does not exhibit common characteristics of a phishing attempt. It lacks urgent language, suspicious links, or requests for sensitive information such as passwords or financial details. The subject line 'Code review summary' and the body of the email appear relevant to a professional context, discussing a team sync and next steps in a document. The sender's name, Jordan Garcia, is presented in a standard format without obvious red flags. However, caution is still advised as phishing emails can sometimes appear legitimate. Factors such as the authenticity of the sender's email address, the nature of the attached document, and the context of the communication should be verified.",20
"Subject: Welcome aboard

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Feel free to add notes before we meet.

Best,
Jordan Kim",Safe Email,no,no,"The email content appears to be a legitimate communication regarding a meeting. It includes a specific subject line ('Welcome aboard'), a clear purpose (confirming a meeting on Thursday at 2 PM), and a reasonable request (bringing draft slides). There are no suspicious elements such as urgent language, requests for sensitive information, or links to external websites. Additionally, the tone and signature ('Best, Jordan Kim') are professional and typical of workplace communication. However, without additional context such as the sender's email address or domain, it is not possible to completely rule out phishing.",20
"Notice, this is the police compliance team. There are policy concerns on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a suspension.

Keywords: twitter irs confidential customs

Regards,
Jamie Lee",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Dear customer, your profile has been suspended. Use the secure link to verify your username and restore access. Enter your username and password to continue.

Keywords: recover account backup codes activation code

Risk Operations,
Morgan Khan",Phishing Email,yes,yes,"The email content exhibits several characteristics of a phishing attempt. It creates a sense of urgency by claiming the user's profile has been suspended, prompting immediate action. The request to click on a 'secure link' and enter sensitive information like username and password is a common tactic used in phishing emails to steal credentials. Additionally, the generic greeting 'Dear customer' instead of a personalized name, and the lack of specific branding or contact information, further raise suspicion. The signature 'Risk Operations, Morgan Khan' appears vague and unprofessional, lacking a verifiable company or department context. The keywords mentioned (recover account, backup codes, activation code) are often used in phishing attempts to lure users into providing personal information.",85
"Subject: Training session notes

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

I'll share the slides later today.

Best,
Jamie Brown",Safe Email,no,no,"The email content appears to be a legitimate communication related to a training session. It includes a subject line that is relevant to the content ('Training session notes'), a casual and professional tone consistent with workplace communication, and a clear purpose (sharing notes and next steps). There are no overt signs of phishing such as urgent requests for personal information, suspicious links, or grammatical errors. The sender's name ('Jamie Brown') and sign-off ('Best') are typical of normal email correspondence. However, without additional context such as the sender's email address, attachments, or links (which are not provided in the content), it is not possible to fully rule out phishing. The mention of a 'shared doc' could potentially be a vector for phishing if it leads to a malicious site, but no such link is included in the provided text.",20
"Attention, final warning. Failure to respond will terminate your account. Immediate action is required to avoid fine. Your case will be referred to court if unresolved.

Keywords: court consequences summons penalty

Risk Operations,
Jamie Garcia",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Subject: Classroom logistics

Thanks for attending the workshop. Here are links to references and the slide deck.

I'll share the slides later today.

Best,
Morgan Brown",Safe Email,no,no,"The email content appears to be a legitimate follow-up message related to a workshop. It mentions sharing references and a slide deck, which is a common practice after educational or professional events. There are no overt signs of phishing such as urgent requests for personal information, suspicious links (none are provided in the text), or grammatical errors. The tone and context align with a typical communication from an organizer or presenter. However, caution is still advised as phishing emails can sometimes mimic legitimate communications, and the absence of links or attachments in this specific content does not guarantee safety if they are added later.",20
"Subject: Quarterly roadmap

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

I'll share the slides later today.

Best,
Morgan Wong",Safe Email,no,no,"The email content appears to be a legitimate business communication. It includes a subject line relevant to a professional context ('Quarterly roadmap'), a request for feedback on a draft proposal with a reasonable deadline ('Friday'), and a mention of sharing slides later, which aligns with typical workplace collaboration. There are no overt signs of phishing such as urgent language, suspicious links, requests for sensitive information, or grammatical errors. The sender's name ('Morgan Wong') and tone ('Best') are consistent with professional correspondence. However, caution is still advised as phishing emails can sometimes mimic legitimate communication, and the absence of an attachment or further context (e.g., sender's email domain) could raise concerns if not verified.",20
"Hi there, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: personal story, medical conference, ran into

Support Desk,
Alex Nguyen",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Hello, this is an ends soon notice regarding your account. Your access will expire within 24 hours. To avoid interruption, complete the form now. This offer is last chance and expires midnight. Follow the instructions immediately.

Keywords: 48 hours 24 hours

Regards,
Jordan Singh",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Hello, this is an limited offer notice regarding your account. Your access will be limited within 24 hours. To avoid interruption, act now. This offer is time sensitive and ends soon. Follow the instructions now.

Keywords: ends soon quick

IT Desk,
Taylor Khan",Phishing Email,yes,yes,"The email content exhibits several characteristics commonly associated with phishing attempts. It creates a sense of urgency by claiming that access will be limited within 24 hours and uses phrases like 'act now' and 'ends soon' to pressure the recipient into immediate action without providing specific details about the 'limited offer' or the nature of the account. Additionally, the sender's name, 'Taylor Khan,' and the generic 'IT Desk' signature lack verifiable contact information or organizational branding, which is often a red flag. The lack of a clear call-to-action (e.g., a specific link or phone number) does not necessarily negate the phishing suspicion, as such details might be implied or present in a broader context not shown here. However, the overall tone and structure align with tactics used to manipulate recipients into disclosing sensitive information or clicking on malicious links.",85
"Dear customer, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: trust building, personal story, emergency loan, temporary loan, ran into, you were wearing

IT Desk,
Morgan Wong",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Subject: Quarterly roadmap

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Feel free to add notes before we meet.

Best,
Taylor Kim",Safe Email,no,no,"The email content appears to be a legitimate communication regarding a scheduled meeting or event. It includes a specific subject line ('Quarterly roadmap'), a reference to a booked lab for a specific day (next Wednesday), and mentions a calendar invite with location and equipment details. There are no overt signs of phishing such as urgent requests for personal information, suspicious links, or unusual language. The tone and structure are consistent with typical workplace communication. However, without additional context such as the sender's identity, email domain, or any attachments/links, a small degree of caution is still warranted.",20
"Dear user, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: pin, backup codes, activation code, authentication, change password, password

Support Desk,
Taylor Martinez",Phishing Email,yes,yes,"The email content raises several red flags that are commonly associated with phishing attempts. Firstly, the generic greeting 'Dear user' lacks personalization, which is often a tactic used by phishing emails to target a broad audience. Secondly, the request for sensitive information such as a username, 2FA verification code, and recovery key in a single communication is highly suspicious, as legitimate organizations typically do not ask for such details via email. Additionally, the urgency implied in 'restore access' is a common psychological tactic to pressure users into acting without thinking. The keywords mentioned (e.g., 'password', '2FA verification code', 'recovery key') are often exploited in phishing attempts to harvest credentials. Lastly, the signature 'Support Desk, Taylor Martinez' lacks verifiable contact information or a company logo, which further casts doubt on its authenticity.",85
"Hello, congratulations! You are the selected recipient of a reward. To collect your gift of £2,500, please provide your account number to process the amount. This deal is limited time.

Keywords: money cash social security number redeem commission

Security Team,
Casey Lee",Phishing Email,yes,yes,"The email exhibits several common characteristics of phishing attempts. It offers an unsolicited reward of £2,500, which is a tactic often used to lure victims into providing sensitive information. The request for an account number to 'process the amount' is a clear red flag, as legitimate organizations do not ask for such information via email. Additionally, the mention of a 'limited time' deal creates a sense of urgency, another common phishing technique to pressure recipients into acting quickly without thinking. The sender's name, 'Casey Lee,' and the generic 'Security Team' signature do not provide verifiable contact information or a recognizable organization, further raising suspicion. While the keywords provided (money, cash, social security number, redeem, commission) align with phishing themes, the content itself is the primary basis for this assessment.",90
"Subject: Performance feedback

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Thanks for reviewing the document.

Best,
Alex Brown",Safe Email,no,no,"The email content does not exhibit common characteristics of phishing attempts. It lacks urgent language, suspicious links, or requests for sensitive information such as passwords or financial details. The subject line 'Performance feedback' and the body of the email discussing a draft proposal and requesting feedback by a specific deadline appear consistent with typical workplace communication. The sender's name, 'Alex Brown,' and the polite tone also align with legitimate correspondence. However, caution should still be exercised if the email includes attachments or if the sender's email address is unfamiliar or suspicious, as these aspects are not provided in the content for analysis.",80
"Hello, your login has been suspended. Use the secure link to reset password and restore access. Enter your 2FA code to continue.

Keywords: pin log in

Support Desk,
Morgan Nguyen",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Account holder, this is the amazon security team. There are security concerns on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a hold.

Keywords: bank executive amazon paypal

Account Services,
Jamie Garcia",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Subject: Research discussion

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides for review.

Thanks for reviewing the document.

Best,
Taylor Nguyen",Safe Email,no,no,"The email content appears to be a legitimate communication regarding a meeting and document review. It lacks common phishing indicators such as urgent language, requests for sensitive information (e.g., passwords or financial details), suspicious links, or attachments. The subject line 'Research discussion' is relevant to the content, and the tone is professional and contextually appropriate. The sender's name, Taylor Nguyen, does not raise immediate red flags, though verifying the sender's email address (not provided in the content) would be a critical step in a real-world scenario. Without additional context or metadata (e.g., email domain, links, or unusual grammar), there is no strong evidence to suggest this is a phishing attempt.",20
"Subject: Networking event details

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Appreciate your feedback on this draft.

Best,
Taylor Brown",Safe Email,no,no,"The email content appears to be a legitimate communication regarding a networking event. It includes specific details about booking a lab for a specific day (next Wednesday) and mentions a calendar invite with location and equipment details, which are typical elements of genuine event planning correspondence. There are no overt signs of phishing such as urgent requests for sensitive information, suspicious links, or unusual language. The tone is professional, and the sender's name (Taylor Brown) and sign-off are standard for business or academic communication. However, without additional context such as the sender's email address, domain, or any attachments/links, a small degree of caution is still warranted.",80
"Subject: Training session notes

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

I'll share the slides later today.

Best,
Riley Martinez",Safe Email,no,no,"The email content appears to be a legitimate communication regarding a meeting and sharing of slides. There are no overt signs of phishing such as urgent requests for sensitive information, suspicious links, or unusual language. The subject line and content are consistent with typical workplace communication, and the sender's name and tone seem professional and appropriate. However, without additional context such as the sender's email address or any attachments/links (which are not mentioned), it is not possible to completely rule out phishing tactics like spoofing or hidden malicious content.",20
"Dear customer, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: it department, bug, repair

Sincerely,
Casey Kim",Phishing Email,yes,yes,"The email exhibits several characteristics of a phishing attempt. It creates a sense of urgency by claiming a malware infection on the recipient's workstation, which is a common tactic to prompt immediate action. The request to click on a 'provided link' to install a security patch is suspicious, as legitimate IT departments typically do not distribute patches via unsolicited email links; instead, they use secure, internal systems or direct communication. Additionally, the generic salutation 'Dear customer' rather than a personalized name raises concerns about the authenticity of the sender. The signature 'Casey Kim' lacks a verifiable title, company name, or contact information, which is unusual for official communications. While the keywords 'it department, bug, repair' are not inherently malicious, their context in an urgent, link-based request aligns with phishing patterns.",85
"Attention, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: act fast, expires today, deadline

Support Desk,
Avery Patel",Phishing Email,yes,yes,"The email content exhibits several characteristics commonly associated with phishing attempts. It creates a sense of urgency with phrases like 'urgent notice,' 'act now,' 'time sensitive,' and 'ends soon,' which are tactics often used to pressure recipients into taking immediate action without proper scrutiny. Additionally, the lack of specific details about the account or the organization, combined with a generic sender name ('Support Desk, Avery Patel'), raises suspicion. There is no clear branding, contact information, or verifiable identity provided. The keywords 'act fast,' 'expires today,' and 'deadline' further align with phishing tactics designed to evoke panic. However, the absence of a direct link or request for personal information slightly lowers the certainty, as many phishing emails explicitly ask for credentials or include malicious links.",85
"Notice, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: instantly, 48 hours, don't wait, expires today

Sincerely,
Jamie Kim",Phishing Email,yes,yes,"The email content exhibits several characteristics commonly associated with phishing attempts. It creates a sense of urgency by using phrases like 'urgent notice,' 'expire soon,' 'act now,' 'time sensitive,' and 'ends soon,' which are tactics often used to pressure recipients into taking immediate action without proper scrutiny. Additionally, the inclusion of keywords such as 'instantly,' '48 hours,' 'don't wait,' and 'expires today' further reinforces the urgency, a common red flag in phishing emails. The email lacks specific details about the account or the organization sending the notice, and there is no clear contact information or verifiable signature beyond a generic name, 'Jamie Kim.' These elements suggest an attempt to manipulate the recipient into providing personal information or clicking on a potentially malicious link (though not explicitly mentioned in the content provided).",85
"Dear customer, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: update, fix, upgrade, troubleshoot, patch

Compliance Team,
Cameron Brown",Phishing Email,yes,yes,"The email exhibits several characteristics of a phishing attempt. It creates a sense of urgency by claiming a malware infection on the recipient's workstation, which is a common tactic to prompt immediate action. The request to click on a 'provided link' to install a security patch is suspicious, as legitimate IT departments typically do not distribute patches via unsolicited links in emails. Instead, they would direct users to official sources or handle updates internally. Additionally, the generic salutation 'Dear customer' and the lack of specific identifying information about the recipient or the organization raise red flags. The signature from 'Cameron Brown' of the 'Compliance Team' lacks verifiable contact details or a recognizable domain, which further suggests illegitimacy. While the keywords like 'update,' 'fix,' and 'patch' are not inherently malicious, their use in this context aligns with common phishing lures related to fake security updates.",85
"Dear customer, final warning. Failure to respond will restrict your account. Immediate action is required to avoid fine. Your case will be referred to the judge if unresolved.

Keywords: seize remove immediate action

Support Desk,
Avery Singh",Phishing Email,yes,yes,"The email content exhibits several characteristics of a phishing attempt. It uses urgent language such as 'final warning' and 'immediate action required' to create a sense of panic and pressure the recipient into responding quickly without thorough consideration. The threat of account restriction and referral to a judge, along with the mention of a fine, are common tactics used to intimidate users into providing personal information or clicking on malicious links (though no link is mentioned here). The generic salutation 'Dear customer' instead of a personalized name is another red flag, as legitimate organizations often address recipients by name. Additionally, the signature 'Support Desk, Avery Singh' lacks specificity about the organization and contact details, which is suspicious. However, the absence of a direct request for sensitive information or a clickable link slightly lowers the certainty, as these are hallmark phishing traits.",85
"Dear customer, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: sudden emergency, charity gala, transfer back, personal story

Sincerely,
Jordan Brown",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Subject: Performance feedback

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

I'll share the slides later today.

Best,
Casey Kim",Safe Email,no,no,"The email content does not exhibit common characteristics of phishing attempts. It lacks urgent language, suspicious links, or requests for sensitive information such as passwords or financial details. The subject line 'Performance feedback' and the body discussing a draft proposal and feedback are consistent with typical workplace communication. The sender's name, Casey Kim, appears professional and does not raise immediate red flags. However, caution should still be exercised as phishing emails can sometimes mimic legitimate communication. Factors such as the sender's email address, attachment safety, and context of the relationship with the sender should be verified.",20
"Subject: Classroom logistics

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Appreciate your feedback on this draft.

Best,
Casey Wong",Safe Email,no,no,"The email content appears to be a legitimate communication regarding a meeting and draft slides. It lacks common phishing indicators such as urgent language, requests for sensitive information (like passwords or financial details), suspicious links, or attachments. The subject line 'Classroom logistics' and the body of the email align with a professional context, and the sender's name 'Casey Wong' does not immediately raise red flags. However, caution is still advised as phishing emails can sometimes mimic legitimate communications. Factors like the sender's email address (not provided in the content) and the context of the relationship with the sender should be verified.",20
"Subject: Project update

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Thanks for reviewing the document.

Best,
Jordan Garcia",Safe Email,no,no,"The email content does not exhibit common characteristics of phishing attempts. It lacks urgent language, suspicious links, or requests for sensitive information such as passwords or financial details. The subject line 'Project update' and the body of the email appear to be related to a legitimate work context, mentioning a draft proposal and a reasonable request for feedback by a specific deadline. The sender's name, 'Jordan Garcia,' is provided, and the tone is professional. However, caution should still be exercised as phishing emails can sometimes mimic legitimate communication. Factors such as the sender's email address, any attachments, or unexpected context (e.g., not expecting a proposal from this person) should be verified before taking action.",20
"Hello, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: might understand, replacement cards, stolen, temporary loan, medical conference, financial request

Regards,
Avery Khan",Phishing Email,yes,yes,"The email exhibits several red flags commonly associated with phishing attempts. Firstly, the sender claims a personal connection through a vague reference to a charity gala, which is a common tactic to establish trust without providing specific, verifiable details. Secondly, the urgent request for financial assistance due to being a 'stranded traveler' and needing 'payment verification' for a hotel stay is a typical narrative used in phishing scams to create a sense of urgency. The mention of 'replacement cards' and 'emergency loan' further aligns with phishing patterns where scammers request money or sensitive information under the guise of a temporary crisis. Additionally, the sender's focus on 'trust building' is manipulative, aiming to emotionally pressure the recipient into complying. While the email does not directly ask for sensitive data like passwords, the financial request and overall tone suggest a scam intended to exploit the recipient's goodwill.",85
"Hi there, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: access code, verification code, log in

Regards,
Jordan Wong",Phishing Email,yes,yes,"The email content exhibits several characteristics of a phishing attempt. It creates a sense of urgency by stating that the account 'requires verification' and that access needs to be restored, which is a common tactic to pressure users into providing sensitive information. Additionally, it requests highly sensitive data such as a username, 2FA verification code, and recovery key, which legitimate organizations typically do not ask for via email. The use of generic greetings like 'Hi there' instead of a personalized salutation also raises suspicion, as does the lack of specific branding or official contact information. While the sender's name 'Jordan Wong' is provided, there is no verifiable company or domain information to confirm legitimacy. Keywords like 'access code' and 'verification code' are often used in phishing emails to mimic legitimate requests.",85
"Subject: Team lunch planning

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Feel free to add notes before we meet.

Best,
Taylor Patel",Safe Email,no,no,"The email content appears to be a legitimate communication related to team lunch planning and a draft proposal. There are no overt signs of phishing such as urgent requests for sensitive information, suspicious links, or unusual language. The subject line and tone are consistent with typical workplace correspondence. The sender's name, Taylor Patel, does not raise immediate red flags, and the request for feedback by a specific deadline (Friday) is a common practice in professional settings. However, without additional context such as the sender's email address, attachments, or links (which are not provided in the content), it is not possible to completely rule out phishing. For instance, a malicious attachment or spoofed sender address could still pose a risk.",20
"Notice, this is an act fast notice regarding your account. Your access will expire today. To avoid interruption, respond asap. This offer is last chance and ends soon. Follow the instructions immediately.

Keywords: immediate quick

Risk Operations,
Jamie Wong",Phishing Email,yes,yes,"The email content exhibits several characteristics commonly associated with phishing attempts. It creates a sense of urgency with phrases like 'act fast,' 'expire today,' 'respond asap,' 'last chance,' and 'ends soon,' which are tactics often used to pressure recipients into taking immediate action without proper scrutiny. Additionally, the lack of specific details about the account or the nature of the 'offer,' combined with a generic sender name ('Risk Operations, Jamie Wong') without verifiable contact information or company branding, raises suspicion. The use of keywords like 'immediate' and 'quick' further aligns with phishing tactics that aim to bypass rational decision-making. However, there is no explicit request for sensitive information or a malicious link in the provided content, which slightly lowers the certainty.",85
"Hello, final warning. Failure to respond will block your account. Immediate action is required to avoid fine. Your case will be referred to court if unresolved.

Keywords: terminate limit fine block

Sincerely,
Sam Khan",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
